Name,Salary,DOJ,Age,Gender,Dependents,HA,COLA,CPF,Gross Salary,Insurance,Marital Status,In Company Years,Year of Experience,Department,Position
ehhbaZqB,135195.41,8/5/2001,54,Male,3,5374.458999999999,31907.43253041362,20052.341103649636,152424.96042676398,Medical,Married,22,33,Marketing,National Marketing Manager
aAvEHWZh,87433.79,8/18/2021,37,Female,3,4585.621000000001,20635.225377128947,12968.281845255471,99686.35453187348,Life,Divorced,2,16,Marketing,Senior Marketing Executive
SCjAckNF,37016.79,9/7/2023,21,Male,0,6411.321,8736.322700729925,5490.373524,46674.06017664234,Life,Single,0,0,IT,QA Engineer I
tfXbMzGn,116217.61,1/2/2021,57,Male,4,13338.239,27428.487031630164,17237.53164379562,139746.80438783456,None,Married,3,36,Finance,National Account Head
LwaSquoy,109876.33,1/24/2013,32,Other,3,10995.366999999998,25931.88323600973,16296.985588321168,130506.59464768856,Medical,Married,11,11,Finance,Senior Account Executive
YIHcEfNn,56059.27,9/18/2018,28,Female,0,6625.073,13230.533309002429,8314.776397080292,67600.09991192214,Medical,Single,5,7,Sales,Sales Executive
PYmeToKT,82705.17,10/7/2020,37,Female,1,9534.483,19519.225036496344,12266.92740437956,99491.95063211676,Both,Married,3,16,Finance,Senior Account Executive
smuDkfXi,70934.42,5/11/2021,27,Male,3,8101.558,16741.21347931873,10521.076017518248,85256.11546180048,Life,Married,3,6,IT,QA Engineer II
ncAFDyBs,85883.74,10/21/2013,44,Male,1,6338.625999999998,20269.398491484186,12738.376618978102,99753.38787,Medical,Married,10,23,Sales,Regional Sales Manager
kuBVeiMT,64890.52,5/21/2018,27,Male,0,8693.948,15314.794257907535,9624.637710948904,79274.62454695863,Both,Single,6,6,Finance,Account Executive
UmufdzUj,139614.34,10/4/2016,55,Other,3,10391.566,32950.34301703162,20707.76196204379,162248.4870549878,Life,Married,7,34,Finance,National Account Head
OTVjRwqm,115516.08,4/20/2002,47,Other,2,11659.392,27262.919124087584,17133.47989489051,137304.91122919708,Life,Married,22,26,Finance,National Account Head
czaUYoAR,106423.92,2/25/2021,35,Other,3,12984.608,25117.08088,15784.920105109488,128740.6887708029,Medical,Married,3,14,IT,QA Lead
jVpCPWYP,88552.36,12/1/2019,32,Other,3,7048.763999999999,20899.21878345498,13134.189454014597,103366.15332944038,Medical,Married,4,11,Finance,Senior Account Executive
sdjoGPPt,144237.49,5/21/2004,54,Male,1,8146.251,34041.45141,21393.47296934306,165031.7194418491,None,Married,20,33,IT,Technical Lead
sxgBStpc,42592.81,6/27/2022,24,Male,1,6874.719,10052.317688564472,6317.415322627736,53202.43136593673,Medical,Married,2,3,Marketing,Marketing Intern
YrHQrtcb,86943.39,3/27/2003,46,Other,2,9305.661,20519.486204379555,12895.545144525546,103872.99205985402,Both,Married,21,25,Sales,Regional Sales Manager
dKqlxwvk,117648.82,2/28/2018,49,Female,2,8006.117999999999,27766.26652068126,17449.81038248175,135971.3941381995,Both,Widowed,6,28,Sales,Sales Director
TSUnrXqs,96112.66,2/4/2010,35,Other,2,7148.733999999999,22683.523163017027,14255.541979562044,111689.3752,None,Married,14,14,Finance,Senior Account Executive
KbkssXfF,108515.55,9/7/2011,36,Female,1,11681.445,25610.725912408758,16095.153109489049,129712.5678029197,Both,Married,12,15,Finance,Senior Account Executive
VHDiBBPq,100477.86,5/14/2021,36,Male,4,9234.214,23713.75284671532,14902.993541605838,118522.83330510948,Both,Married,3,15,Human Resources,ERP Head
FlUxkYYI,87620.45,11/18/2021,39,Other,3,8966.955,20679.27895377128,12995.967474452553,104270.71647931873,Medical,Divorced,2,18,Marketing,Regional Marketing Manager
aiEgqotI,127488.9,5/10/1992,52,Female,4,6148.110000000001,30088.62117,18909.30254014598,144816.3286277372,Medical,Married,32,31,Sales,National Sales Manager
criFWtRy,20847.42,2/27/2022,24,Male,0,7904.258,4920.194014598538,3092.1136817518245,30579.75833284671,None,Single,2,3,IT,QA Engineer I
QdANMmvd,81375.81,11/3/2018,33,Other,2,8958.419,19205.48313868613,12069.755176642337,97469.95696,None,Married,5,12,IT,Software Engineer III
FQWSCrdf,76870.88,2/23/2021,36,Female,2,10092.912,18142.275815085155,11401.57869781022,93704.48911727492,Life,Divorced,3,15,Finance,Senior Account Executive
ajuZsbbQ,134797.95,11/11/1992,54,Female,3,8651.204999999998,31813.62810218977,19993.389372262773,155269.3937,None,Divorced,31,33,IT,Technical Lead
CXpqXAEp,70735.05,5/6/2013,31,Other,4,8530.494999999999,16694.160218978097,10491.505226277372,85468.19999270073,Life,Married,11,10,IT,Software Engineer II
ujaqMLdu,77105.76,12/19/2018,39,Male,3,5923.424,18197.70978102189,11436.416373722624,89790.47740729926,None,Married,5,18,Finance,Regional Account Head
sFxfZFgc,106784.92,1/5/2016,35,Female,4,14068.508,25202.28039,15838.464046715326,130217.24434257908,None,Married,8,14,Finance,Regional Account Head
xWZyqZmU,131535.26,12/14/1998,58,Female,2,7840.473999999998,31043.601508515807,19509.46338102189,150909.8721274939,Medical,Married,25,37,Human Resources,HR Director
xIdbVkyj,148337.96,4/4/2002,50,Other,2,7246.204,35009.20223844281,22001.659468613136,168591.70676982967,Both,Married,22,29,Finance,National Account Head
winXaAnw,20343.77,8/12/2022,24,Female,0,7263.623,4801.327712895376,3017.411725547445,29391.30898734793,None,Single,1,3,IT,QA Engineer I
vkYSuuRZ,102270.11,1/26/2007,41,Female,3,11111.989,24136.741289537706,15168.822154744525,122350.01813479318,Life,Married,17,20,Marketing,Senior Marketing Executive
fTZcOJnA,91684.33,4/2/2006,39,Female,1,5453.566999999999,21638.39418491484,13598.72690218978,105177.56428272506,Life,Married,18,18,Finance,Regional Account Head
RGlNOLhd,78182.39,1/25/2013,40,Other,1,9685.761,18451.804939172744,11596.103392700728,94723.85254647202,None,Divorced,11,19,Finance,Regional Account Head
wCGReLuJ,141005.52,11/10/2006,59,Male,3,4888.448,33278.67503649634,20914.10340437956,158258.53963211676,None,Divorced,17,38,Marketing,National Marketing Manager
dMxWujPz,58893.19,6/11/2022,31,Female,1,6599.681,13899.366009732355,8735.106721167884,70657.13028856447,Medical,Married,2,10,IT,Software Engineer II
DIHJqTTg,99823.64,12/10/2016,40,Female,2,4937.635999999999,23559.35056,14805.958867153284,113514.6676924574,Life,Divorced,7,19,Human Resources,Senior HR
QNJUJSML,84857.28,7/27/2009,40,Other,2,7578.271999999999,20027.143941605835,12586.13087,99876.56506861314,Medical,Divorced,14,19,Finance,Senior Account Executive
sFwEIvfQ,46013.91,9/7/2021,27,Female,0,6512.609,10859.730583941604,6824.836870072993,56561.412713868616,Life,Single,2,6,Marketing,Marketing Associate
sXckqiaJ,144700.66,12/11/1990,60,Other,1,4200.933999999999,34150.76403892943,21462.17088467153,161590.1871542579,Life,Divorced,33,39,IT,Technical Lead
gTzrksUx,71670.02,9/11/2020,31,Other,1,6320.998,16914.82223844282,10630.18106861314,84275.65917,None,Married,3,10,Finance,Account Associate
cUkyoArm,131892.07,5/15/2000,58,Female,2,5050.792999999998,31127.81214111921,19562.385856934307,148508.28928418492,None,Married,24,37,Human Resources,Recruitment Manager
UIPIqmTa,45632.96,4/7/2018,30,Female,1,8401.704,10769.822676399024,6768.333921167882,58036.15275523114,Life,Married,6,9,Finance,Account Executive
RPdlrbDq,119930.28,3/3/2021,47,Male,3,9839.972,28304.713284671525,17788.19919416058,140286.76609051094,None,Married,3,26,Finance,Account Director
oIIXjAhM,105937.62,5/25/2014,32,Other,2,9397.238,25002.309343065685,15712.79152116788,124624.3758218978,Medical,Married,10,11,IT,Software Engineer III
SqqupgBx,102198.02,4/6/2017,35,Female,3,8227.197999999999,24119.72734793187,15158.129681751823,119386.81566618005,None,Divorced,7,14,Sales,Regional Sales Manager
ePNffNGE,87620.42,2/4/2022,33,Other,3,7033.9580000000005,20679.271873479312,12995.963024817518,102337.6868486618,Life,Married,2,12,Human Resources,ERP Head
TDCVXjjt,96574.68,7/8/2018,43,Male,2,4332.532000000001,22792.564379562034,14324.069325547443,109375.7070540146,None,Divorced,6,22,Sales,Regional Sales Manager
FmkbGBjS,60654.25,1/8/2021,27,Female,4,10935.575,14314.99330900243,8996.309197,76908.50911192213,Life,Married,3,6,Human Resources,HR Associate
cUDDrjIU,90663.93,11/1/2020,44,Male,3,6210.607,21397.56985401459,13447.379982481749,104824.72687153284,Medical,Married,3,23,Finance,Regional Account Head
UqbGeFYm,74826.24,4/28/2021,27,Female,0,6522.375999999999,17659.720875912404,11098.315305109489,87910.02157080293,Both,Single,3,6,Sales,Sales Representative
lZZOInAs,137989.59,6/14/2011,52,Other,2,9278.041,32566.886204379556,20466.777144525546,159367.7401,Both,Married,13,31,IT,Technical Lead
CoVcBTEk,140767.16,5/16/1999,48,Other,2,6266.284,33222.419756690986,20878.74957080292,159377.11418588806,Medical,Divorced,25,27,Marketing,National Marketing Manager
BgqEiAlz,110522.61,9/25/1989,58,Other,2,12473.739,26084.41160583941,16392.842592700727,132687.91801313867,Both,Married,34,37,Finance,National Account Head
MLacODNi,105783.05,10/18/2018,41,Female,3,13289.695,24965.829318734788,15689.865518248174,128348.7088004866,Medical,Divorced,5,20,Human Resources,Senior HR
ZpEccICe,100537.13,6/14/2009,40,Male,3,13038.286999999998,23727.741143552303,14911.784537226276,122391.37360632604,Life,Married,15,19,Marketing,Senior Marketing Executive
MzANWFUM,109944.5,11/1/2019,39,Female,4,10129.55,25947.972019464716,16307.096642335764,129714.92537712897,Medical,Married,4,18,IT,Software Engineer III
ShEcQUgG,109109.75,2/22/2019,39,Other,2,9265.025,25750.96289537712,16183.285547445255,127942.45234793187,Both,Divorced,5,18,Human Resources,Senior HR
FTznTVbc,90408.95,8/26/2014,35,Other,4,8669.105,21337.392092457416,13409.56105109489,107005.88604136252,None,Married,9,14,IT,Software Engineer III
fbSbRGuj,113511.7,2/20/2014,59,Other,2,9129.83,26789.86593673965,16836.187912408757,132595.2080243309,Life,Married,10,38,Human Resources,HR Director
fGQxrrRD,96127.36,6/8/2008,39,Female,1,6509.263999999999,22686.99250608272,14257.722300729927,111065.8942053528,Medical,Married,16,18,IT,QA Lead
UJzEKeXD,143142.62,10/5/2014,55,Female,4,5537.737999999999,33783.051435523106,21231.080572262774,161232.32886326034,Both,Married,9,34,IT,Technical Lead
yVXpwEaF,69109.43,11/5/2016,30,Female,0,7710.057000000001,16310.498077858874,10250.391369343064,82879.59370851581,None,Single,7,9,Human Resources,HR Associate
uqJwxQXu,148199.53,11/11/2022,47,Female,2,7208.046999999999,34976.531411192205,21981.127369343063,168402.98104184913,None,Married,1,26,Sales,Sales Director
zSaupUky,131458.34,7/18/1997,50,Male,1,6657.165999999999,31025.447639902668,19498.05451678832,149642.89912311436,Life,Divorced,27,29,IT,Technical Lead
hkDJRfgk,133571.91,5/21/2003,57,Male,1,5360.808999999999,31524.27073,19811.54168759124,150645.44804233577,Life,Widowed,21,36,IT,IT Manager
aYvOCATY,137134.81,1/9/2013,58,Other,2,8730.519,32365.149805352787,20339.995176642333,157890.48362871044,Both,Widowed,11,37,Human Resources,HR Director
UqmLModz,79785.82,9/5/2019,39,Female,3,7674.417999999999,18830.230024330896,11833.926002919708,94456.54202,None,Married,4,18,Marketing,Regional Marketing Manager
cPCjOcxI,79352.84,10/21/2005,44,Female,3,7080.716,18728.04253041362,11769.705903649632,93391.89262676398,Medical,Divorced,18,23,Finance,Senior Account Executive
SVWBtQWQ,103421.95,2/3/2017,35,Male,3,10950.805,24408.58673965936,15339.66440875912,123441.67733090025,Life,Divorced,7,14,Sales,Regional Sales Manager
HGlOWsVR,135704.75,2/5/1999,51,Other,1,9559.525,32027.64172749391,20127.88700729927,157164.02972019464,Medical,Married,25,30,Human Resources,HR Director
bziiQoun,141688.38,5/20/2011,57,Other,1,7470.161999999998,33439.83664233576,21015.38599708029,161582.99264525546,None,Married,13,36,Marketing,Marketing Director
TkGEUSSA,76439.76,3/28/2015,44,Female,2,6328.024,18040.527299270067,11337.634475912406,89470.67682335766,None,Married,9,23,Sales,Regional Sales Manager
SrBmQWnB,111400.77,12/3/1997,49,Male,2,9468.923,26291.665912408756,16523.09230948905,130638.26660291971,Medical,Widowed,26,28,Sales,Sales Director
eAtmgzzl,94914.45,10/13/2015,33,Male,4,4992.555,22400.73394160583,14077.822072992698,108229.91686861316,None,Married,8,12,Sales,Regional Sales Manager
YTYQQDEQ,145287.14,12/4/1995,52,Male,3,3593.2859999999982,34289.17902676398,21549.15828321168,161620.4467435523,None,Married,28,31,Sales,National Sales Manager
hvgdpkJG,133308.77,6/28/2002,59,Male,1,6124.123,31462.16712895376,19772.51245547445,151122.5476734793,Both,Widowed,22,38,IT,IT Manager
ogPaHONA,63616.99,10/1/2018,30,Other,0,10627.301,15014.228783454982,9435.746254014595,79822.77352944038,Medical,Single,5,9,Marketing,Marketing Associate
wrwtNCyo,45946.57,6/20/2021,29,Other,2,6870.343,10843.837688564474,6814.848922627737,56845.90176593674,None,Married,3,8,Sales,Sales Representative
pERTbfPO,81192.97,4/20/2021,39,Other,1,9167.703,19162.33111922141,12042.636134306567,97480.36798491485,Both,Married,3,18,Finance,Regional Account Head
UMqjdkEB,144218.71,4/24/2018,59,Female,3,6519.129000000001,34037.01914841848,21390.687497810217,163384.17065060823,Both,Married,6,38,Finance,Account Director
DiGfdRsk,55740.12,10/20/2023,26,Other,0,4840.987999999999,13155.210802919704,8267.439696350364,65468.87910656934,Medical,Single,0,5,Human Resources,HR Executive
PaMnoptW,77471.97,11/10/2014,36,Other,1,7052.803,18284.138905109485,11490.73306861314,91318.17883649634,Both,Married,9,15,Sales,Senior Executive
CiVZNTTs,87174.73,5/23/2021,34,Male,3,6645.527,20574.08469586374,12929.857763503647,101464.48393236008,Both,Married,3,13,Marketing,Regional Marketing Manager
McXwHOLT,47099.88,8/1/2022,31,Other,4,6968.012,11116.030072992697,6985.909208759123,58198.01286423358,Both,Married,1,10,Finance,Account Associate
QxfRsBqD,103178.61,12/22/2016,33,Female,4,9448.139,24351.15613138685,15303.571935766422,121674.33319562043,Medical,Married,7,12,Finance,Regional Account Head
wJmguwBV,126765.3,3/1/2014,48,Female,1,5459.469999999999,29917.84452554744,18801.977343065693,143340.63718248173,Both,Married,10,27,Marketing,National Marketing Manager
VIALnBvz,112371.77,10/16/1998,52,Other,2,10418.823,26520.831362530407,16667.112163503647,132644.31219902675,Medical,Married,25,31,Sales,Sales Director
UkEPATIc,62325.67,9/7/2022,28,Male,1,10149.433,14709.464695863742,9244.216163503648,77940.35153,None,Married,1,7,Human Resources,HR Executive
fSLkwLqQ,24749.26,10/24/2021,24,Male,0,6396.0740000000005,5841.066228710461,3670.839147445255,33315.56108,Both,Single,2,3,Finance,Account Representative
hFiWHZHY,82550.21,10/14/2005,46,Female,2,4763.978999999999,19482.652968369825,12243.943556204378,94552.89841216546,Both,Married,18,25,Human Resources,Senior HR
zKjVKBXJ,138846.76,12/28/2007,52,Male,2,6878.323999999999,32769.18666666666,20593.9136,157900.35706666668,Medical,Married,16,31,IT,IT Manager
UXMjhCoJ,107458.64,12/11/2013,34,Male,2,12906.136,25361.28486618004,15938.390983941606,129787.66988223844,Medical,Married,10,13,Human Resources,Senior HR
ARiGSgYK,81795.16,9/12/2016,32,Female,2,9312.484,19304.453819951334,12131.95365839416,98280.14416155715,None,Married,7,11,Marketing,Senior Marketing Executive
dEUnrFWj,78385.26,12/20/2011,42,Male,3,7131.474,18499.684233576638,11626.193308029196,92390.22492554745,None,Married,12,21,Sales,Regional Sales Manager
QpsxYyeq,79507.75,8/27/2022,41,Other,3,7552.224999999999,18764.60279805352,11792.682335766423,94031.89546228712,None,Divorced,1,20,IT,Software Engineer III
arqsazdx,92251.51,3/15/2018,34,Female,1,8464.849,21772.254184914837,13682.85170218978,108805.76148272508,Life,Married,6,13,Sales,Senior Executive
qGboeVHe,109914.16,9/14/2015,36,Other,3,8081.583999999999,25940.81148418491,16302.596578102188,127633.95890608271,Life,Married,8,15,IT,Software Engineer III
WCplebFE,126575.56,9/14/2018,50,Other,1,5948.444,29873.06403892943,18773.83488467153,143623.2331542579,Life,Widowed,5,29,Marketing,National Marketing Manager
hynjdMbj,104170.99,1/10/2002,43,Male,3,11124.900999999998,24585.36746958637,15450.762896350365,124430.4956,Life,Married,22,22,Marketing,Regional Marketing Manager
vRGOBDcI,60136.28,1/24/2023,25,Female,4,9776.372,14192.747347931869,8919.483281751824,75185.91606618006,Both,Married,1,4,IT,Software Engineer II
CxezFoZp,67003.69,12/18/2018,28,Male,1,7609.630999999999,15813.522944038925,9938.065553,80488.77839075425,None,Married,5,7,Marketing,Marketing Associate
LQPytbDO,32399.49,6/1/2023,22,Other,0,8491.051,7646.594963503648,4805.530195620438,43731.60576788321,None,Single,1,1,Marketing,Marketing Development Representative
tvaCdplH,73019.01,1/25/2020,26,Male,0,7194.099,17233.197007299263,10830.26484087591,86616.04116642334,Both,Single,4,5,Finance,Account Executive
RvLifnfD,72086.77,6/7/2016,30,Male,1,8782.323,17013.17929440389,10691.993915328469,87190.27837907543,Life,Married,8,9,Human Resources,HR Associate
meWIVOui,138174.41,1/5/2004,58,Female,4,5824.558999999999,32610.505523114345,20494.18986277372,156115.28466034064,Medical,Married,20,37,Finance,National Account Head
MrDPYtzQ,122714.61,8/23/2000,52,Female,3,11795.539,28961.84226277372,18201.174271532844,145270.8169912409,Medical,Married,23,31,IT,IT Manager
ZwvnTGRA,132105.13,3/23/1993,56,Other,4,8188.486999999999,31178.09637469585,19593.987164963502,151877.72620973235,Life,Married,31,35,Sales,Sales Director
PPvFhlri,111141.4,10/3/2008,58,Other,1,10341.86,26230.452068126517,16484.62224817518,131229.08981995133,Both,Widowed,15,37,Sales,National Sales Manager
arEzPiSk,62229.49,4/24/2020,30,Other,4,7776.050999999999,14686.765279805348,9229.950633576642,75462.35564622871,None,Married,4,9,Sales,Sales Representative
HcBZmagl,78081.92,5/4/2019,32,Other,1,9080.808,18428.093041362525,11581.20156,94009.61947639904,Both,Married,5,11,Marketing,Senior Marketing Executive
ohXmNtHW,76620.36,1/15/2023,36,Female,2,5538.964,18083.15066,11364.421278832117,88878.05337810218,Life,Married,1,15,Finance,Regional Account Head
TleVTljd,108623.77,4/7/2007,42,Female,3,7424.623,25636.266885644764,16111.204426277372,125573.4554593674,Life,Married,17,21,IT,Software Engineer III
mECbTLTE,141136.74,10/28/2022,51,Female,1,6862.326000000001,33309.64423357663,20933.566108029197,160375.14412554743,Life,Married,1,30,Marketing,National Marketing Manager
PxEyuwVQ,132948.93,3/23/2022,47,Female,1,8758.107,31377.241386861304,19719.14056642336,153365.13782043793,Medical,Widowed,2,26,Marketing,Marketing Director
LblQkftu,35561.85,8/23/2023,22,Other,0,7262.815,8392.942700729924,5274.575124087591,45943.032576642334,Both,Single,0,1,Sales,Business Development Representative
RVzuWDnJ,90020.07,4/15/2022,44,Other,1,7514.992999999999,21245.61262773722,13351.881915328468,105428.79371240876,Life,Divorced,2,23,Finance,Regional Account Head
etiltSzb,56087.17,12/4/2016,30,Other,0,6450.282999999999,13237.117980535277,8318.914557664233,67455.65642287103,Life,Single,7,9,Sales,Sales Executive
GUOjVNdA,65542.83,8/7/2016,31,Other,1,10050.717,15468.745766423352,9721.389091970805,81340.90367445255,Medical,Married,7,10,Human Resources,HR Associate
